Frame,Name_Time (Seconds),0_X,0_Y,0_Z,1_X,1_Y,1_Z,2_X,2_Y,2_Z,3_X,3_Y,3_Z,4_X,4_Y,4_Z,5_X,5_Y,5_Z,6_X,6_Y,6_Z
7412,61.766667,-54.229187,194.565765,582.971863,-34.860672,108.937531,513.453857,-53.441113,90.996033,497.573029,-39.567265,70.158997,486.905457,-56.380314,50.609398,479.359955,-43.17091,30.420698,472.42746,-59.681812,12.020085,466.998474
7413,61.775,-54.230438,194.568314,582.973694,-34.862873,108.932983,513.4422,-53.440689,90.995125,497.570038,-39.571194,70.160065,486.913269,-56.383091,50.612045,479.367706,-43.171669,30.420544,472.429321,-59.68367,12.018642,466.999054
7414,61.783333,-54.227543,194.569046,582.97583,-34.857399,108.932793,513.457764,-53.437756,90.994049,497.578186,-39.56636,70.157303,486.909729,-56.378475,50.607189,479.377319,-43.171459,30.420704,472.444153,-59.681145,12.015577,467.007172
7415,61.791667,-54.223003,194.567215,582.97168,-34.855862,108.929146,513.453186,-53.434677,90.992989,497.575562,-39.563568,70.155746,486.91275,-56.376286,50.608658,479.370178,-43.16658,30.419664,472.438324,-59.67889,12.017582,467.00647
7416,61.8,-54.228577,194.566116,582.973389,-34.859676,108.931099,513.453796,-53.439453,90.994247,497.57843,-39.565983,70.152672,486.901001,-56.380291,50.60743,479.377991,-43.168797,30.41946,472.438751,-59.68235,12.018084,467.00531
7417,61.808333,-54.230095,194.565567,582.96814,-34.862022,108.931915,513.449219,-53.439915,90.992615,497.582184,-39.57019,70.156876,486.913116,-56.381031,50.608105,479.373322,-43.173634,30.421633,472.436768,-59.68391,12.016159,467.003387
7418,61.816667,-54.225018,194.571213,582.978149,-34.858303,108.935844,513.456482,-53.435837,90.994972,497.576874,-39.562912,70.159088,486.912933,-56.376656,50.607819,479.369354,-43.169716,30.423126,472.431946,-59.679798,12.020343,467.002594
7419,61.825,-54.224911,194.567215,582.96875,-34.857391,108.934395,513.460083,-53.435974,90.993385,497.578613,-39.566914,70.158485,486.916107,-56.376522,50.605419,479.367249,-43.169064,30.420883,472.440552,-59.678951,12.020164,467.004578
7420,61.833333,-54.22797,194.569473,582.972351,-34.862282,108.936798,513.455566,-53.440334,90.995026,497.580841,-39.567253,70.15715,486.907532,-56.381622,50.612259,479.369568,-43.170494,30.42355,472.435974,-59.679493,12.023988,467.003235
7421,61.841667,-54.231934,194.575592,582.96991,-34.863262,108.939034,513.446167,-53.442932,90.996811,497.584778,-39.568962,70.161774,486.908966,-56.383007,50.616501,479.367035,-43.171539,30.425318,472.438202,-59.681812,12.026726,466.997314
7422,61.85,-54.228142,194.573807,582.960388,-34.862812,108.940201,513.451599,-53.440647,90.998749,497.573029,-39.569851,70.160172,486.896301,-56.380966,50.616894,479.358948,-43.173649,30.426834,472.432343,-59.68137,12.026387,466.997742
7423,61.858333,-54.230381,194.57634,582.979675,-34.860977,108.935806,513.451477,-53.439064,90.998589,497.578644,-39.569416,70.158119,486.888275,-56.379257,50.610744,479.363373,-43.170052,30.425081,472.437225,-59.678593,12.024966,467
7424,61.866667,-54.227264,194.567856,582.979858,-34.858265,108.929527,513.450684,-53.436623,90.991653,497.586548,-39.566154,70.15461,486.913544,-56.377468,50.602997,479.369812,-43.167374,30.415045,472.434967,-59.677265,12.015062,466.993378
7425,61.875,-54.227318,194.570068,582.9776,-34.861095,108.93335,513.455322,-53.43898,90.996162,497.580078,-39.566212,70.156792,486.902649,-56.378189,50.610939,479.361481,-43.168709,30.421761,472.426147,-59.679604,12.018043,467.000824
7426,61.883333,-54.229069,194.575607,582.964111,-34.862003,108.946877,513.441711,-53.438515,91.005287,497.569397,-39.571491,70.163536,486.891449,-56.381557,50.617695,479.355408,-43.173538,30.429379,472.423615,-59.683559,12.029654,467.001465
7427,61.891667,-54.229019,194.575012,582.959229,-34.861176,108.943512,513.45636,-53.435146,91.002785,497.576141,-39.566589,70.163933,486.914185,-56.380764,50.617783,479.365723,-43.173313,30.423222,472.432953,-59.681805,12.026427,467.004242
7428,61.9,-54.22258,194.571503,582.972595,-34.854683,108.93425,513.456238,-53.434296,90.996017,497.580231,-39.562626,70.158752,486.910187,-56.37336,50.608528,479.358154,-43.166958,30.42345,472.436218,-59.675694,12.020563,467.005005
7429,61.908333,-54.223717,194.566101,582.969482,-34.858383,108.931381,513.466125,-53.436031,90.993797,497.586823,-39.561836,70.157066,486.909058,-56.376541,50.609089,479.373871,-43.166782,30.419868,472.427551,-59.678299,12.01992,467.001892
7430,61.916667,-54.234489,194.568283,582.972046,-34.865936,108.937027,513.455627,-53.441689,90.996582,497.580933,-39.574921,70.16021,486.918335,-56.384296,50.612457,479.368042,-43.174896,30.424389,472.446075,-59.682713,12.023805,466.993683
7431,61.925,-54.230415,194.572845,582.970947,-34.862217,108.938255,513.451416,-53.439117,90.998917,497.571808,-39.570728,70.162987,486.909302,-56.382248,50.614796,479.359985,-43.172966,30.429602,472.442535,-59.680996,12.027917,466.993744
7432,61.933333,-54.224197,194.572922,582.969971,-34.857697,108.93457,513.457275,-53.436783,90.995384,497.585236,-39.565563,70.156616,486.898834,-56.377254,50.611378,479.369446,-43.169849,30.424267,472.437866,-59.676704,12.024991,466.999451
7433,61.941667,-54.226765,194.57045,582.973755,-34.859222,108.92955,513.454102,-53.437225,90.992607,497.574097,-39.564327,70.155144,486.904358,-56.377186,50.609722,479.377014,-43.16703,30.422579,472.433258,-59.678051,12.02442,466.992401
7434,61.95,-54.23238,194.570404,582.978821,-34.86573,108.935883,513.45874,-53.446007,90.996956,497.58371,-39.575783,70.160088,486.919128,-56.385227,50.612095,479.363739,-43.172062,30.428413,472.427338,-59.683716,12.027614,467
7435,61.958333,-54.231689,194.567093,582.967041,-34.865093,108.933685,513.444641,-53.443073,90.997932,497.576813,-39.573715,70.15876,486.91156,-56.384254,50.614826,479.359802,-43.175507,30.428167,472.433258,-59.683949,12.028754,466.998901
7436,61.966667,-54.22831,194.568466,582.966919,-34.860054,108.936668,513.454102,-53.438889,90.996239,497.574341,-39.566914,70.157669,486.901703,-56.38139,50.615307,479.36615,-43.172119,30.425406,472.43399,-59.682018,12.028357,467.002533
7437,61.975,-54.224522,194.568878,582.978394,-34.858734,108.93557,513.455811,-53.436348,90.995384,497.587708,-39.565804,70.158943,486.910706,-56.375565,50.610497,479.359161,-43.167324,30.42639,472.431366,-59.676422,12.024355,466.991028
7438,61.983333,-54.226696,194.568954,582.975403,-34.861191,108.932968,513.452637,-53.434166,90.995049,497.572754,-39.568745,70.160736,486.91153,-56.38073,50.614471,479.371307,-43.170692,30.427065,472.426727,-59.680824,12.025194,467.000092
7439,61.991667,-54.233261,194.571396,582.973511,-34.864071,108.938766,513.460327,-53.441757,91.000359,497.586517,-39.572418,70.160736,486.88031,-56.383141,50.616806,479.360199,-43.17403,30.428425,472.423706,-59.683983,12.028427,466.995636
7440,62,-54.231472,194.573547,582.976013,-34.859425,108.935547,513.452271,-53.437458,91.000359,497.582947,-39.568344,70.163185,486.912842,-56.382374,50.614151,479.36911,-43.172459,30.431175,472.443604,-59.681797,12.028395,466.998566
7441,62.008333,-54.225506,194.565247,582.974365,-34.858299,108.93338,513.461365,-53.433998,90.995857,497.583557,-39.563412,70.158127,486.913574,-56.373726,50.607944,479.365845,-43.166946,30.42392,472.44281,-59.676506,12.025867,466.998749
7442,62.016667,-54.22224,194.56752,582.980652,-34.854908,108.931381,513.456543,-53.433094,90.996346,497.589081,-39.563053,70.157997,486.912323,-56.375042,50.612465,479.366333,-43.166821,30.426508,472.440002,-59.672985,12.026436,466.990662
7443,62.025,-54.228771,194.565491,582.968445,-34.864552,108.93486,513.462036,-53.439293,90.994492,497.57782,-39.568447,70.159225,486.905426,-56.3811,50.616837,479.365631,-43.171684,30.426004,472.438843,-59.680862,12.028259,466.998169
7444,62.033333,-54.234894,194.570877,582.973206,-34.866741,108.936783,513.455627,-53.444897,90.999855,497.584106,-39.573879,70.165146,486.914734,-56.383457,50.617889,479.365356,-43.176029,30.431578,472.436829,-59.68314,12.032685,466.991791
7445,62.041667,-54.230339,194.574402,582.976257,-34.863194,108.938934,513.452271,-53.438457,90.999069,497.573364,-39.571781,70.162048,486.888336,-56.378834,50.616833,479.352936,-43.167763,30.430141,472.421173,-59.68013,12.033878,466.991577
7446,62.05,-54.223961,194.566864,582.965332,-34.858089,108.934792,513.445984,-53.436428,90.996223,497.579071,-39.566586,70.16124,486.911621,-56.376484,50.612843,479.365234,-43.167431,30.430386,472.426727,-59.675137,12.031337,466.984619
7447,62.058333,-54.23061,194.573868,582.967102,-34.863766,108.942535,513.457153,-53.439922,91.00058,497.572906,-39.571804,70.1642,486.889526,-56.382835,50.620045,479.361481,-43.173225,30.436415,472.43689,-59.67979,12.034742,466.99057
7448,62.066667,-54.236115,194.5802,582.971497,-34.868416,108.941528,513.447327,-53.446072,91.005714,497.577789,-39.57756,70.166855,486.890259,-56.390244,50.624466,479.35907,-43.181461,30.435158,472.429901,-59.688572,12.039243,466.994049
7449,62.075,-54.235298,194.56958,582.973328,-34.866375,108.933731,513.451904,-53.446018,90.995163,497.583679,-39.577965,70.157211,486.897522,-56.388744,50.613388,479.36499,-43.180225,30.425194,472.431488,-59.687626,12.026114,466.994659
7450,62.083333,-54.226181,194.56192,582.970459,-34.859013,108.927597,513.455933,-53.43792,90.997513,497.583466,-39.567627,70.158386,486.907867,-56.379822,50.613274,479.372131,-43.173363,30.428234,472.437286,-59.680046,12.028317,466.997131
7451,62.091667,-54.23077,194.567184,582.968445,-34.864372,108.936852,513.450806,-53.440422,91.003914,497.578094,-39.575275,70.164032,486.891998,-56.385094,50.620861,479.361786,-43.176487,30.436136,472.424866,-59.684902,12.033958,466.996002
7452,62.1,-54.241081,194.570389,582.965515,-34.872066,108.938675,513.446838,-53.448204,90.997948,497.564484,-39.577099,70.162537,486.902771,-56.391731,50.620998,479.360535,-43.183598,30.429264,472.423279,-59.692867,12.035748,466.997131
7453,62.108333,-54.239567,194.578491,582.983887,-34.871059,108.940208,513.455627,-53.447472,91.003212,497.580322,-39.581276,70.160896,486.888611,-56.389244,50.61927,479.355438,-43.181705,30.432106,472.438812,-59.688477,12.033369,466.987579
7454,62.116667,-54.231758,194.571213,582.969177,-34.867767,108.936417,513.452393,-53.44389,90.999367,497.585968,-39.573521,70.159309,486.904602,-56.385914,50.617935,479.365875,-43.17868,30.431158,472.437866,-59.687851,12.032064,467.006378
7455,62.125,-54.234344,194.563583,582.970581,-34.86861,108.929085,513.454346,-53.44453,90.991646,497.583923,-39.57642,70.154366,486.897919,-56.386364,50.61187,479.365784,-43.17849,30.424742,472.441895,-59.682968,12.026249,466.989929
7456,62.133333,-54.236137,194.567474,582.97345,-34.869175,108.932777,513.45105,-53.445435,90.994736,497.574768,-39.576942,70.160538,486.912415,-56.387184,50.615692,479.364349,-43.180573,30.428463,472.432251,-59.686962,12.031376,466.992096
7457,62.141667,-54.240047,194.572357,582.97168,-34.872246,108.937317,513.453674,-53.448509,91.000076,497.586212,-39.581074,70.160172,486.891113,-56.387871,50.618958,479.360291,-43.181,30.430878,472.431549,-59.688644,12.03364,466.996826
7458,62.15,-54.241421,194.57608,582.980835,-34.876034,108.935005,513.458435,-53.452347,90.997307,497.574127,-39.581738,70.160759,486.892456,-56.391369,50.619793,479.366364,-43.184906,30.430706,472.439178,-59.690723,12.030932,466.993317
7459,62.158333,-54.238781,194.573746,582.971313,-34.869785,108.940384,513.458435,-53.448452,90.999725,497.578735,-39.581657,70.162323,486.891724,-56.389233,50.619045,479.362671,-43.183163,30.430569,472.437988,-59.68919,12.032132,467.002319
7460,62.166667,-54.23558,194.57695,582.973511,-34.869625,108.939384,513.452576,-53.444557,91.00412,497.576874,-39.582626,70.164032,486.907288,-56.386848,50.619671,479.365387,-43.180939,30.431864,472.433838,-59.68615,12.035645,466.993958
7461,62.175,-54.236107,194.567307,582.968506,-34.870789,108.93425,513.4599,-53.446945,90.995506,497.580292,-39.58057,70.158798,486.898438,-56.389904,50.614914,479.365967,-43.18293,30.424965,472.434967,-59.689754,12.02889,467.00354
7462,62.183333,-54.238579,194.561691,582.966919,-34.8731,108.932907,513.459045,-53.449669,90.994049,497.589111,-39.582241,70.156059,486.893341,-56.39209,50.610474,479.364197,-43.186008,30.425655,472.436676,-59.690662,12.023941,467.001282
7463,62.191667,-54.236244,194.56311,582.970642,-34.87212,108.930954,513.448975,-53.44931,90.997086,497.593323,-39.577782,70.158463,486.911865,-56.39045,50.609612,479.361694,-43.183697,30.424955,472.440674,-59.690536,12.026441,466.995148
7464,62.2,-54.232525,194.561951,582.967224,-34.866055,108.929321,513.453064,-53.445099,90.996933,497.590027,-39.577438,70.15699,486.902832,-56.38636,50.612926,479.363159,-43.179272,30.424641,472.437042,-59.685604,12.025155,466.999451
7465,62.208333,-54.23143,194.569489,582.970459,-34.866131,108.937523,513.455933,-53.442448,90.997337,497.578918,-39.576126,70.158211,486.888947,-56.38422,50.617947,479.358856,-43.175522,30.431789,472.434357,-59.683659,12.031634,466.993774
7466,62.216667,-54.238834,194.582199,582.975647,-34.870293,108.944183,513.438782,-53.446144,91.00605,497.577759,-39.58223,70.168251,486.906036,-56.390091,50.623863,479.364014,-43.179901,30.436527,472.437347,-59.685894,12.038548,466.988403
7467,62.225,-54.238312,194.582047,582.967896,-34.872562,108.941444,513.450806,-53.448814,91.00676,497.586945,-39.580544,70.166145,486.891602,-56.388023,50.622681,479.359161,-43.178787,30.436674,472.441864,-59.688618,12.037256,467.008026
7468,62.233333,-54.238758,194.56488,582.97876,-34.87347,108.922035,513.455811,-53.447796,90.985672,497.585175,-39.579605,70.14743,486.895691,-56.386139,50.604462,479.37384,-43.18071,30.419991,472.441254,-59.688873,12.018854,467.013611
7469,62.241667,-54.232212,194.552353,582.964111,-34.867771,108.923401,513.453064,-53.442997,90.981842,497.581696,-39.573364,70.149277,486.917358,-56.383263,50.601364,479.372406,-43.176506,30.419289,472.434509,-59.683357,12.020389,466.99173
7470,62.25,-54.235863,194.573425,582.956787,-34.871742,108.947678,513.447205,-53.445469,91.00547,497.565674,-39.580124,70.167839,486.889221,-56.388859,50.626923,479.36322,-43.180717,30.440474,472.435699,-59.688595,12.04516,466.994629
7471,62.258333,-54.245937,194.587845,582.968811,-34.878906,108.948532,513.44043,-53.454628,91.011902,497.579437,-39.588371,70.171692,486.905884,-56.3951,50.626358,479.359344,-43.187641,30.438581,472.437317,-59.693874,12.040585,466.997528
7472,62.266667,-54.238697,194.572342,582.956299,-34.872887,108.935661,513.448364,-53.447109,90.998192,497.579376,-39.583179,70.159966,486.893707,-56.390598,50.617016,479.374329,-43.184601,30.429585,472.434784,-59.689796,12.028555,466.997192
7473,62.275,-54.236637,194.565247,582.974182,-34.871689,108.934258,513.467224,-53.444519,90.993309,497.58902,-39.578465,70.155235,486.897919,-56.388439,50.609692,479.368408,-43.180332,30.426582,472.436768,-59.690201,12.025645,466.992065
7474,62.283333,-54.244518,194.567871,582.978394,-34.878498,108.941299,513.447998,-53.453693,90.997032,497.579895,-39.590019,70.161827,486.902679,-56.395378,50.615459,479.360779,-43.187225,30.429222,472.427521,-59.694504,12.033401,466.99646
7475,62.291667,-54.239838,194.583115,582.971497,-34.870724,108.947113,513.428955,-53.447716,91.010956,497.569458,-39.583202,70.169495,486.882477,-56.393433,50.629005,479.358032,-43.18288,30.439556,472.42572,-59.690548,12.043313,466.991486
7476,62.3,-54.235107,194.581741,582.970398,-34.868004,108.941483,513.44989,-53.440807,91.005142,497.574768,-39.575966,70.162346,486.891876,-56.387642,50.623653,479.36972,-43.178616,30.435526,472.437592,-59.686176,12.033483,466.997772
7477,62.308333,-54.239052,194.573883,582.978516,-34.870453,108.928818,513.450073,-53.450485,90.991081,497.575989,-39.585598,70.154282,486.910858,-56.390293,50.611111,479.35849,-43.182682,30.422508,472.429291,-59.688435,12.025351,466.997925
7478,62.316667,-54.244949,194.56868,582.972168,-34.87775,108.932671,513.451904,-53.454082,90.993507,497.57373,-39.592197,70.15593,486.900085,-56.394207,50.613335,479.361237,-43.187988,30.429201,472.439178,-59.693901,12.030463,467.001221
7479,62.325,-54.242138,194.576324,582.971375,-34.873203,108.941589,513.446594,-53.449154,91.002747,497.577148,-39.583145,70.166611,486.896973,-56.392002,50.622948,479.352783,-43.182079,30.43866,472.427551,-59.690235,12.040904,466.982391
7480,62.333333,-54.234367,194.580658,582.960388,-34.866764,108.944,513.440857,-53.441628,91.009872,497.57431,-39.574341,70.172386,486.899139,-56.385284,50.627495,479.359467,-43.17643,30.442673,472.433258,-59.68145,12.04446,466.985596
7481,62.341667,-54.233784,194.56929,582.974792,-34.866028,108.935104,513.460449,-53.441593,90.994843,497.58609,-39.574955,70.157005,486.894897,-56.384289,50.615707,479.363953,-43.173546,30.428391,472.433197,-59.682922,12.032432,466.995453
7482,62.35,-54.235901,194.555054,582.973511,-34.869308,108.927399,513.463257,-53.446171,90.985443,497.584839,-39.577995,70.146759,486.892456,-56.38702,50.607964,479.366943,-43.180439,30.420876,472.431885,-59.686497,12.023395,466.993134
7483,62.358333,-54.234947,194.564804,582.96582,-34.869625,108.937073,513.446655,-53.444134,90.999603,497.57959,-39.578831,70.162262,486.897278,-56.388809,50.6217,479.365051,-43.183449,30.433615,472.42926,-59.685436,12.037901,466.982239
7484,62.366667,-54.233597,194.584732,582.964783,-34.86554,108.954506,513.441711,-53.440037,91.012749,497.561371,-39.575317,70.175629,486.902893,-56.385719,50.631531,479.351654,-43.173012,30.447311,472.419861,-59.682087,12.050804,466.987061
7485,62.375,-54.225998,194.583786,582.971436,-34.860626,108.941231,513.456177,-53.433941,91.00634,497.578827,-39.569096,70.170967,486.909821,-56.375919,50.620716,479.359436,-43.169758,30.440466,472.43573,-59.67654,12.039113,466.995972
